source_draw_no,target_draw_no,CandidateNumber,score,engine_score,verifier_score,engine_count,engines,signatures,verifier_info
4068,4069,5054,15.270460062127636,3.270460062127635,12.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[3, 1, 8, 9] ## SOLVED_AFFINE|M=[[6, 8, 1, 1], [7, 9, 2, 1], [3, 9, 2, 1], [9, 1, 8, 9]]|B=[0, 6, 1, 8]","{""digit_sum"": 14, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4068,4069,9126,15.270460062127636,3.270460062127635,12.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 2, 7, 5] ## SOLVED_AFFINE|M=[[2, 0, 0, 0], [4, 7, 4, 2], [9, 1, 9, 9], [4, 2, 7, 9]]|B=[5, 3, 2, 0]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4068,4069,9049,14.855663440256137,2.855663440256138,12.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 9, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 4, 0, 0] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 0, 0]","{""digit_sum"": 22, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4068,4069,1286,14.36061341617018,4.36061341617018,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 8, 2, 1], [4, 0, 0, 0], [9, 1, 8, 0]]|B=[1, 2, 0, 2] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 1, 0, 0], [9, 0, 0, 9], [9, 1, 8, 9]]|B=[1, 9, 2, 5]","{""digit_sum"": 17, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4068,4069,6581,14.36061341617018,4.36061341617018,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 2, 7, 5] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[4, 7, 9, 9]","{""digit_sum"": 20, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4068,4069,1994,13.42792665771156,3.4279266577115584,10.0,2,E1_CROSS_PAIR_LINEAR|E4_MARKOV,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 1, 0, 0], [9, 0, 0, 9], [9, 1, 8, 9]]|B=[1, 9, 2, 5] ## MARKOV_STATE_TRANSITION:1994","{""digit_sum"": 23, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4068,4069,0854,13.270460062127636,3.270460062127635,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[3, 6, 5, 6] ## SOLVED_AFFINE|M=[[9, 0, 0, 0], [3, 1, 8, 0], [0, 1, 0, 1], [6, 2, 8, 0]]|B=[7, 6, 1, 4]","{""digit_sum"": 17, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4068,4069,4145,12.855663440256137,2.855663440256138,10.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 9, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 4, 0, 0] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 0, 0]","{""digit_sum"": 14, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4068,4069,6744,12.855663440256137,2.855663440256138,10.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 9, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 4, 0, 0] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 0, 0]","{""digit_sum"": 21, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4068,4069,8045,12.855663440256137,2.855663440256138,10.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 9, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 4, 0, 0] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 0, 0]","{""digit_sum"": 17, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4068,4069,4670,12.18030670808509,2.18030670808509,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[9, 7, 7, 6], [8, 3, 2, 6], [5, 6, 5, 0], [7, 8, 8, 8]]|B=[9, 1, 3, 7] ## POLY_COEFFS=[[2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5], [9, 7, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [9, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5], [8, 1, 7, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]]","{""digit_sum"": 17, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4068,4069,8472,12.18030670808509,2.18030670808509,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [7, 9, 0, 1], [9, 0, 9, 1], [6, 9, 6, 0]]|B=[8, 6, 6, 4] ## POLY_COEFFS=[[2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5], [9, 7, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [9, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5], [8, 1, 7, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]]","{""digit_sum"": 21, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4068,4069,5451,12.18030670808509,2.18030670808509,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 8, 8, 7], [9, 2, 2, 3], [1, 7, 5, 7]]|B=[5, 5, 1, 6] ## SOLVED_AFFINE|M=[[0, 0, 9, 0], [1, 9, 0, 0], [9, 9, 2, 0], [1, 1, 9, 2]]|B=[5, 9, 4, 6]","{""digit_sum"": 15, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4068,4069,5453,12.18030670808509,2.18030670808509,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [3, 1, 1, 9], [0, 0, 1, 0], [3, 9, 9, 1]]|B=[5, 2, 1, 1] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [3, 1, 1, 9], [0, 0, 1, 0], [3, 9, 9, 1]]|B=[5, 2, 1, 1]","{""digit_sum"": 17, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4068,4069,8761,12.18030670808509,2.18030670808509,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[4, 1, 0, 0], [2, 1, 0, 0], [1, 4, 8, 0], [9, 9, 1, 1]]|B=[5, 6, 3, 5] ## SOLVED_AFFINE|M=[[0, 9, 1, 5], [2, 8, 0, 1], [2, 9, 1, 9], [3, 2, 8, 4]]|B=[6, 7, 6, 5]","{""digit_sum"": 22, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4068,4069,6838,12.018080011754103,4.518080011754103,7.5,2,E1_CROSS_PAIR_LINEAR|E4_MARKOV,"SOLVED_AFFINE|M=[[2, 0, 1, 0], [0, 2, 7, 0], [1, 7, 2, 8], [4, 5, 5, 4]]|B=[0, 4, 9, 7] ## SOLVED_AFFINE|M=[[0, 4, 5, 2], [9, 9, 8, 8], [7, 7, 7, 0], [2, 5, 0, 7]]|B=[2, 3, 0, 8] ## MARKOV_STATE_TRANSITION:6838","{""digit_sum"": 25, ""even"": 3, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 0.5}"
4068,4069,4150,11.36061341617018,4.36061341617018,7.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 2, 8, 5] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[3, 8, 1, 7]","{""digit_sum"": 10, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 0.5}"
4068,4069,9962,11.36061341617018,4.36061341617018,7.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 2, 8, 5] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[3, 6, 5, 6]","{""digit_sum"": 26, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 0.5}"
4068,4069,3329,11.270460062127636,3.270460062127635,8.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 1, 6, 6] ## POLY_COEFFS=[[2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5], [9, 7, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [9, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5], [8, 1, 7, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]]","{""digit_sum"": 17, ""even"": 1, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4069,4070,9274,24.671738526740377,6.671738526740375,18.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 5, 4, 7] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[7, 5, 2, 4] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [5, 1, 0, 0], [9, 8, 1, 1], [0, 0, 0, 0]]|B=[9, 9, 7, 4]","{""digit_sum"": 22, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4069,4070,6055,19.024733130184657,4.024733130184656,15.0,2,E1_CROSS_PAIR_LINEAR|E2_SET_PROJECTOR,"SOLVED_AFFINE|M=[[0, 3, 3, 8], [8, 2, 8, 9], [6, 8, 9, 0], [8, 2, 9, 9]]|B=[0, 3, 0, 5] ## SET_PROJECTOR|M=[[1, 0, 0, 0], [9, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 5, 1, 9] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 1, 1, 9]","{""digit_sum"": 16, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4069,4070,2920,15.335869263370189,3.3358692633701876,12.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[5, 0, 9, 0], [1, 0, 9, 0], [0, 1, 0, 0], [7, 9, 0, 0]]|B=[5, 6, 0, 5] ## SOLVED_AFFINE|M=[[5, 0, 9, 0], [1, 0, 9, 0], [0, 1, 0, 0], [7, 9, 0, 0]]|B=[5, 6, 0, 5] ## POLY_COEFFS=[[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9], [0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5]]","{""digit_sum"": 13, ""even"": 3, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4069,4070,1850,15.335869263370189,3.3358692633701876,12.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 6, 7, 8] ## SOLVED_AFFINE|M=[[1, 0, 0, 0], [0, 0, 1, 0], [1, 0, 9, 1], [0, 0, 0, 0]]|B=[0, 0, 0, 0]","{""digit_sum"": 14, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4069,4070,4297,15.335869263370189,3.3358692633701876,12.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 5, 4, 7] ## SOLVED_AFFINE|M=[[1, 0, 0, 0], [4, 2, 0, 2], [7, 9, 0, 9], [2, 8, 1, 9]]|B=[8, 6, 3, 8]","{""digit_sum"": 22, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4069,4070,5425,15.335869263370189,3.3358692633701876,12.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[4, 2, 4, 3] ## SOLVED_AFFINE|M=[[4, 0, 0, 0], [5, 0, 9, 1], [7, 0, 1, 1], [0, 9, 0, 2]]|B=[1, 1, 1, 5]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4069,4070,9094,15.335869263370189,3.3358692633701876,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 9, 9, 9], [9, 3, 1, 4], [0, 1, 0, 1], [0, 8, 0, 9]]|B=[3, 7, 7, 6] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [5, 1, 0, 0], [9, 8, 1, 1], [0, 0, 0, 0]]|B=[9, 9, 7, 4]","{""digit_sum"": 22, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4069,4070,9164,15.335869263370189,3.3358692633701876,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[1, 0, 0, 0], [5, 8, 7, 0], [6, 2, 3, 1], [7, 9, 8, 9]]|B=[1, 1, 2, 7] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [5, 1, 0, 0], [9, 8, 1, 1], [0, 0, 0, 0]]|B=[9, 9, 7, 4]","{""digit_sum"": 20, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4069,4070,4476,14.447825684493584,4.4478256844935835,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 5, 4, 7] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[7, 5, 2, 4]","{""digit_sum"": 21, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4069,4070,0378,14.223912842246792,2.2239128422467918,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 0, 0, 0], [4, 0, 8, 0], [9, 0, 1, 0], [6, 0, 0, 0]]|B=[8, 5, 0, 2] ## SOLVED_AFFINE|M=[[2, 0, 0, 0], [4, 0, 8, 0], [9, 0, 1, 0], [6, 0, 0, 0]]|B=[8, 5, 0, 2]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4069,4070,3650,14.223912842246792,2.2239128422467918,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[6, 1, 0, 0], [1, 1, 0, 0], [3, 1, 1, 0], [7, 0, 1, 0]]|B=[4, 2, 4, 8] ## SOLVED_AFFINE|M=[[6, 1, 0, 0], [1, 1, 0, 0], [3, 1, 1, 0], [7, 0, 1, 0]]|B=[4, 2, 4, 8]","{""digit_sum"": 14, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4069,4070,5409,14.223912842246792,2.2239128422467918,12.0,1,E3_POLYNOMIAL,"POLY_POWER_2_MEAN_SHIFT=[4, 4, 4, 4] ## POLY_POWER_3_MEAN_SHIFT=[4, 4, 4, 4]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4069,4070,7540,14.223912842246792,2.2239128422467918,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[1, 0, 0, 0], [5, 8, 7, 0], [6, 2, 3, 1], [7, 9, 8, 9]]|B=[1, 1, 2, 7] ## SOLVED_AFFINE|M=[[1, 0, 0, 0], [0, 0, 1, 0], [1, 0, 9, 1], [0, 0, 0, 0]]|B=[0, 0, 0, 0]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4069,4070,8712,13.430099508278145,1.4300995082781451,12.0,2,E1_CROSS_PAIR_LINEAR|E4_MARKOV,"SOLVED_AFFINE|M=[[1, 6, 7, 5], [9, 8, 3, 9], [1, 1, 8, 1], [5, 0, 6, 6]]|B=[7, 0, 6, 3] ## MARKOV_COLD_DELTA_9","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4069,4070,4546,13.335869263370189,3.3358692633701876,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[7, 5, 2, 4] ## POLY_POWER_3_MEAN_SHIFT=[4, 4, 4, 4]","{""digit_sum"": 19, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4069,4070,8245,13.335869263370189,3.3358692633701876,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [1, 1, 0, 0], [4, 1, 0, 9], [7, 1, 1, 8]]|B=[8, 6, 9, 6] ## POLY_POWER_3_MEAN_SHIFT=[4, 4, 4, 4]","{""digit_sum"": 19, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4069,4070,2307,13.335869263370189,3.3358692633701876,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[3, 5, 8, 4] ## SOLVED_AFFINE|M=[[0, 3, 3, 8], [8, 2, 8, 9], [6, 8, 9, 0], [8, 2, 9, 9]]|B=[0, 3, 0, 5]","{""digit_sum"": 12, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4069,4070,3745,13.335869263370189,3.3358692633701876,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 6, 3, 2] ## SOLVED_AFFINE|M=[[1, 0, 0, 0], [2, 0, 9, 9], [0, 0, 2, 0], [9, 0, 1, 9]]|B=[3, 0, 8, 2]","{""digit_sum"": 19, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4069,4070,6634,12.91277670906126,2.912776709061261,10.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [9, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 5, 1, 9] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 1, 1, 9]","{""digit_sum"": 19, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4069,4070,9404,12.447825684493584,4.4478256844935835,8.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [5, 1, 0, 0], [9, 8, 1, 1], [0, 0, 0, 0]]|B=[9, 9, 7, 4] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [5, 1, 0, 0], [9, 8, 1, 1], [0, 0, 0, 0]]|B=[9, 9, 7, 4]","{""digit_sum"": 17, ""even"": 3, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4069,4070,7392,12.223912842246792,2.2239128422467918,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[3, 0, 5, 0], [1, 1, 6, 1], [8, 9, 0, 0], [3, 0, 8, 9]]|B=[7, 4, 0, 0] ## POLY_POWER_3_MEAN_SHIFT=[4, 4, 4, 4]","{""digit_sum"": 21, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4069,4070,8380,12.223912842246792,2.2239128422467918,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[5, 0, 9, 0], [1, 0, 9, 0], [0, 1, 0, 0], [7, 9, 0, 0]]|B=[5, 6, 0, 5] ## POLY_POWER_3_MEAN_SHIFT=[4, 4, 4, 4]","{""digit_sum"": 19, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4069,4070,0636,12.223912842246792,2.2239128422467918,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[1, 0, 0, 0], [3, 0, 0, 0], [7, 0, 0, 0], [8, 9, 0, 9]]|B=[4, 8, 1, 3] ## SOLVED_AFFINE|M=[[1, 0, 0, 0], [3, 0, 0, 0], [7, 0, 0, 0], [8, 9, 0, 9]]|B=[4, 8, 1, 3]","{""digit_sum"": 15, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4069,4070,0765,12.223912842246792,2.2239128422467918,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[1, 6, 7, 5], [9, 8, 3, 9], [1, 1, 8, 1], [5, 0, 6, 6]]|B=[7, 0, 6, 3] ## SOLVED_AFFINE|M=[[3, 0, 5, 0], [1, 1, 6, 1], [8, 9, 0, 0], [3, 0, 8, 9]]|B=[7, 4, 0, 0]","{""digit_sum"": 18, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4069,4070,2573,12.223912842246792,2.2239128422467918,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[6, 1, 0, 0], [1, 1, 0, 0], [3, 1, 1, 0], [7, 0, 1, 0]]|B=[4, 2, 4, 8] ## SOLVED_AFFINE|M=[[6, 1, 0, 0], [1, 1, 0, 0], [3, 1, 1, 0], [7, 0, 1, 0]]|B=[4, 2, 4, 8]","{""digit_sum"": 17, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4070,4071,0685,16.536782198183456,4.536782198183455,12.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 9, 8, 5] ## SOLVED_AFFINE|M=[[2, 0, 0, 0], [7, 9, 9, 9], [2, 0, 0, 0], [4, 2, 3, 0]]|B=[8, 2, 6, 2] ## SOLVED_AFFINE|M=[[2, 0, 0, 0], [7, 9, 9, 9], [2, 0, 0, 0], [4, 2, 3, 0]]|B=[8, 2, 6, 2]","{""digit_sum"": 19, ""even"": 3, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
